timestamp,steps
2024-10-30T16:17:00Z,114
2024-10-30T16:18:00Z,98
2024-10-30T16:19:00Z,59
2024-10-30T16:20:00Z,66
2024-10-30T16:21:00Z,34
2024-10-30T16:22:00Z,5
2024-10-30T16:30:00Z,23
2024-10-30T16:31:00Z,32
2024-10-30T16:32:00Z,80
2024-10-30T16:33:00Z,141
2024-10-30T16:34:00Z,101
2024-10-30T16:35:00Z,74
2024-10-30T16:36:00Z,66
2024-10-30T16:37:00Z,50
2024-10-30T16:42:00Z,15
2024-10-30T16:43:00Z,37
2024-10-30T16:44:00Z,2
2024-10-30T16:45:00Z,12
2024-10-30T16:48:00Z,19
2024-10-30T16:49:00Z,14
2024-10-30T16:53:00Z,98
2024-10-30T16:54:00Z,41
2024-10-30T16:55:00Z,103
2024-10-30T16:56:00Z,108
2024-10-30T16:57:00Z,121
2024-10-30T16:58:00Z,116
2024-10-30T16:59:00Z,113
2024-10-30T17:00:00Z,110
2024-10-30T17:01:00Z,106
2024-10-30T17:02:00Z,96
2024-10-30T17:03:00Z,97
2024-10-30T17:04:00Z,75
2024-10-30T17:05:00Z,13
2024-10-30T17:06:00Z,40
2024-10-30T17:07:00Z,63
2024-10-30T17:08:00Z,120
2024-10-30T17:09:00Z,122
2024-10-30T17:10:00Z,122
2024-10-30T17:11:00Z,120
2024-10-30T17:12:00Z,115
2024-10-30T17:13:00Z,111
2024-10-30T17:14:00Z,135
2024-10-30T17:15:00Z,117
2024-10-30T17:16:00Z,116
2024-10-30T17:17:00Z,111
2024-10-30T17:18:00Z,61
2024-10-30T17:19:00Z,21
2024-10-30T17:20:00Z,99
2024-10-30T17:21:00Z,119
2024-10-30T17:22:00Z,119
2024-10-30T17:23:00Z,119
2024-10-30T17:24:00Z,115
2024-10-30T17:25:00Z,109
2024-10-30T17:26:00Z,118
2024-10-30T17:27:00Z,118
2024-10-30T17:28:00Z,58
2024-10-30T17:29:00Z,107
2024-10-30T17:30:00Z,109
2024-10-30T17:31:00Z,118
2024-10-30T17:32:00Z,100
2024-10-30T17:33:00Z,105
2024-10-30T17:34:00Z,114
2024-10-30T17:35:00Z,118
2024-10-30T17:36:00Z,120
2024-10-30T17:37:00Z,48
2024-10-30T17:38:00Z,22
2024-10-30T17:39:00Z,6
2024-10-30T17:40:00Z,14
2024-10-30T17:41:00Z,114
2024-10-30T17:42:00Z,119
2024-10-30T17:43:00Z,110
2024-10-30T17:44:00Z,112
2024-10-30T17:45:00Z,96
2024-10-30T17:50:00Z,10
2024-10-30T17:51:00Z,12
2024-10-30T17:52:00Z,46
2024-10-30T17:53:00Z,76
2024-10-30T17:54:00Z,93
2024-10-30T17:55:00Z,97
2024-10-30T17:56:00Z,108
2024-10-30T17:57:00Z,108
2024-10-30T17:58:00Z,115
2024-10-30T17:59:00Z,121
2024-10-30T18:00:00Z,115
2024-10-30T18:01:00Z,97
2024-10-30T18:02:00Z,118
2024-10-30T18:03:00Z,124
2024-10-30T18:04:00Z,99
2024-10-30T18:05:00Z,112
2024-10-30T18:06:00Z,96
2024-10-30T18:07:00Z,53
2024-10-30T18:08:00Z,14
2024-10-30T18:09:00Z,98
2024-10-30T18:10:00Z,114
2024-10-30T18:11:00Z,102
2024-10-30T18:12:00Z,101
2024-10-30T18:13:00Z,111
2024-10-30T18:14:00Z,113
2024-10-30T18:15:00Z,114
2024-10-30T18:16:00Z,119
2024-10-30T18:17:00Z,126
2024-10-30T18:18:00Z,120
2024-10-30T18:19:00Z,113
2024-10-30T18:20:00Z,113
2024-10-30T18:21:00Z,118
2024-10-30T18:22:00Z,111
2024-10-30T18:23:00Z,113
2024-10-30T18:24:00Z,110
2024-10-30T18:25:00Z,98
2024-10-30T18:26:00Z,27
2024-10-30T18:27:00Z,34
2024-10-30T18:28:00Z,93
2024-10-30T18:29:00Z,117
2024-10-30T18:30:00Z,112
2024-10-30T18:31:00Z,105
2024-10-30T18:32:00Z,10
2024-10-30T18:34:00Z,37
2024-10-30T18:35:00Z,102
2024-10-30T18:36:00Z,118
2024-10-30T18:37:00Z,114
2024-10-30T18:38:00Z,115
2024-10-30T18:39:00Z,116
2024-10-30T18:40:00Z,109
2024-10-30T18:41:00Z,85
2024-10-30T18:42:00Z,111
2024-10-30T18:43:00Z,109
2024-10-30T18:44:00Z,82
2024-10-30T18:45:00Z,109
2024-10-30T18:46:00Z,95
2024-10-30T18:47:00Z,88
2024-10-30T18:48:00Z,9
2024-10-30T18:49:00Z,17
2024-10-30T19:00:00Z,48
2024-10-30T19:01:00Z,20
2024-10-30T19:04:00Z,13
2024-10-30T19:10:00Z,6
2024-10-30T19:11:00Z,100
2024-10-30T19:12:00Z,52
2024-10-30T19:13:00Z,58
2024-10-30T19:14:00Z,19
2024-10-30T19:18:00Z,17
2024-10-30T19:19:00Z,22
2024-10-30T19:22:00Z,10
2024-10-30T19:27:00Z,5
2024-10-30T19:36:00Z,96
2024-10-30T19:37:00Z,108
2024-10-30T19:38:00Z,67
2024-10-30T19:39:00Z,69
2024-10-30T19:40:00Z,116
2024-10-30T19:41:00Z,116
2024-10-30T19:42:00Z,114
2024-10-30T19:43:00Z,115
2024-10-30T19:44:00Z,114
2024-10-30T19:45:00Z,118
2024-10-30T19:46:00Z,119
2024-10-30T19:47:00Z,116
2024-10-30T19:48:00Z,78
2024-10-30T19:49:00Z,48
2024-10-30T19:50:00Z,33
2024-10-30T19:51:00Z,27
2024-10-30T19:52:00Z,60
2024-10-30T19:53:00Z,45
2024-10-30T19:54:00Z,27
2024-10-30T19:55:00Z,20
2024-10-30T19:56:00Z,28
2024-10-30T19:57:00Z,21
2024-10-30T19:58:00Z,25
2024-10-30T19:59:00Z,12
2024-10-30T20:00:00Z,45
2024-10-30T20:01:00Z,48
2024-10-30T20:03:00Z,22
2024-10-30T20:04:00Z,23
2024-10-30T20:05:00Z,48
2024-10-30T20:06:00Z,25
2024-10-30T20:07:00Z,12
2024-10-30T20:09:00Z,24
2024-10-30T20:10:00Z,4
2024-10-30T20:11:00Z,19
2024-10-30T20:12:00Z,5
2024-10-30T20:14:00Z,4
2024-10-30T20:38:00Z,17
2024-10-30T20:39:00Z,35
2024-10-30T20:40:00Z,49
2024-10-30T20:41:00Z,85
2024-10-30T20:42:00Z,15
2024-10-30T20:43:00Z,28
2024-10-30T20:44:00Z,25
2024-10-30T20:45:00Z,24
2024-10-30T20:47:00Z,25
2024-10-30T20:48:00Z,11
2024-10-30T20:50:00Z,9
2024-10-30T20:56:00Z,16
2024-10-30T20:57:00Z,7
2024-10-30T20:58:00Z,78
2024-10-30T20:59:00Z,69
2024-10-30T21:00:00Z,81
2024-10-30T21:01:00Z,81
2024-10-30T21:02:00Z,64
2024-10-30T21:03:00Z,63
2024-10-30T21:04:00Z,63
2024-10-30T21:05:00Z,56
2024-10-30T21:06:00Z,73
2024-10-30T21:07:00Z,69
2024-10-30T21:08:00Z,50
2024-10-30T21:09:00Z,142
2024-10-30T21:10:00Z,18
2024-10-30T21:14:00Z,8
2024-10-30T21:15:00Z,6
2024-10-30T21:28:00Z,10
2024-10-30T21:29:00Z,9
2024-10-30T21:51:00Z,7
2024-10-30T22:06:00Z,25
2024-10-30T22:07:00Z,20
2024-10-30T22:09:00Z,89
2024-10-30T22:10:00Z,50
2024-10-30T22:12:00Z,81
2024-10-30T22:13:00Z,37
2024-10-30T22:22:00Z,87
2024-10-30T22:23:00Z,42
2024-10-30T22:44:00Z,5
2024-10-30T22:48:00Z,10
2024-10-30T22:49:00Z,5
2024-10-30T22:53:00Z,11
2024-10-30T22:55:00Z,17
2024-10-30T22:56:00Z,10
2024-10-30T23:12:00Z,6
2024-10-30T23:13:00Z,22
2024-10-30T23:16:00Z,6
2024-10-30T23:24:00Z,7
2024-10-30T23:39:00Z,13
2024-10-30T23:40:00Z,12
2024-10-30T23:41:00Z,47
2024-10-30T23:42:00Z,58
2024-10-30T23:48:00Z,13
